13 Aug 2021 - 09:28:15;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 31ms;CPU: Disabled;GPU: Disabled;CPU: 32% used;RAM: 68% used;Upload: 8.23 KB;Download: 388.16 KB
13 Aug 2021 - 09:28:16;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 68% used;Upload: 2.03 KB;Download: 42.86 KB
13 Aug 2021 - 09:28:17;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 39ms;CPU: Disabled;GPU: Disabled;CPU: 14% used;RAM: 68% used;Upload: 2.03 KB;Download: 42.86 KB
13 Aug 2021 - 09:28:18;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 14% used;RAM: 68% used;Upload: 640 Bytes;Download: 509 Bytes
13 Aug 2021 - 09:28:19;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 39ms;CPU: Disabled;GPU: Disabled;CPU: 14% used;RAM: 68% used;Upload: 2.00 KB;Download: 956 Bytes
13 Aug 2021 - 09:28:20;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 82ms;CPU: Disabled;GPU: Disabled;CPU: 14% used;RAM: 68% used;Upload: 11.27 KB;Download: 393.84 KB
13 Aug 2021 - 09:28:21;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 11.27 KB;Download: 393.84 KB
13 Aug 2021 - 09:28:22;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 73ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 1.12 KB;Download: 590 Bytes
13 Aug 2021 - 09:28:24;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 657 Bytes;Download: 521 Bytes
13 Aug 2021 - 09:28:25;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 9.33 KB;Download: 454.12 KB
13 Aug 2021 - 09:28:26;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 97ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 8.36 KB;Download: 416.58 KB
13 Aug 2021 - 09:28:27;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 49ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 8.36 KB;Download: 416.58 KB
13 Aug 2021 - 09:28:28;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 65ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 760 Bytes;Download: 594 Bytes
13 Aug 2021 - 09:28:29;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 55ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 656 Bytes;Download: 520 Bytes
13 Aug 2021 - 09:28:30;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 57ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 29.79 KB;Download: 437.32 KB
13 Aug 2021 - 09:28:31;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 10.74 KB;Download: 419.42 KB
13 Aug 2021 - 09:28:33;Windows 10 Pro;Int IP: 192.168.134.128;Ping thread went in error;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 68% used;Upload: 3.43 KB;Download: 152.10 KB
13 Aug 2021 - 09:28:34;Windows 10 Pro;Int IP: 192.168.134.128;Ping thread went in error;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 69% used;Upload: 3.43 KB;Download: 152.10 KB
13 Aug 2021 - 09:28:35;Windows 10 Pro;Int IP: 192.168.134.128;Ping thread went in error;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 68% used;Upload: 3.43 KB;Download: 152.10 KB
13 Aug 2021 - 09:28:36;Windows 10 Pro;Int IP: 192.168.134.128;Ping thread went in error;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 68% used;Upload: 16.40 KB;Download: 851.36 KB
13 Aug 2021 - 09:28:36;Windows 10 Pro;Int IP: 192.168.134.128;Ping: Failed to Ping;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 69% used;Upload: 1.58 KB;Download: 942 Bytes
13 Aug 2021 - 09:28:37;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 69% used;Upload: 9.44 KB;Download: 164.56 KB
13 Aug 2021 - 09:28:38;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 69% used;Upload: 816 Bytes;Download: 518 Bytes
13 Aug 2021 - 09:28:39;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 63ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 2.11 KB;Download: 500 Bytes
13 Aug 2021 - 09:28:40;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 39ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 2.11 KB;Download: 500 Bytes
13 Aug 2021 - 09:28:41;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 41ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 6.41 KB;Download: 393.53 KB
13 Aug 2021 - 09:28:42;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 69% used;Upload: 7.58 KB;Download: 399.68 KB
13 Aug 2021 - 09:28:43;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 69ms;CPU: Disabled;GPU: Disabled;CPU: 11% used;RAM: 68% used;Upload: 691 Bytes;Download: 564 Bytes
13 Aug 2021 - 09:28:44;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 30ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 713 Bytes;Download: 662 Bytes
13 Aug 2021 - 09:28:45;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 31ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 713 Bytes;Download: 662 Bytes
13 Aug 2021 - 09:28:46;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 38ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 68% used;Upload: 7.27 KB;Download: 232.07 KB
13 Aug 2021 - 09:28:47;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 39ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 68% used;Upload: 8.15 KB;Download: 403.07 KB
13 Aug 2021 - 09:28:48;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 69% used;Upload: 716 Bytes;Download: 516 Bytes
13 Aug 2021 - 09:28:49;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 69% used;Upload: 591 Bytes;Download: 520 Bytes
13 Aug 2021 - 09:28:50;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 41ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 69% used;Upload: 703 Bytes;Download: 506 Bytes
13 Aug 2021 - 09:28:51;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 30ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 69% used;Upload: 1.06 KB;Download: 84.70 KB
13 Aug 2021 - 09:28:52;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 81ms;CPU: Disabled;GPU: Disabled;CPU: 24% used;RAM: 69% used;Upload: 1.56 KB;Download: 826 Bytes
13 Aug 2021 - 09:28:53;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 83ms;CPU: Disabled;GPU: Disabled;CPU: 24% used;RAM: 69% used;Upload: 648 Bytes;Download: 514 Bytes
13 Aug 2021 - 09:28:54;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 33ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 69% used;Upload: 648 Bytes;Download: 514 Bytes
13 Aug 2021 - 09:28:55;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 39ms;CPU: Disabled;GPU: Disabled;CPU: 14% used;RAM: 68% used;Upload: 3.00 KB;Download: 1.64 KB
13 Aug 2021 - 09:28:56;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 50ms;CPU: Disabled;GPU: Disabled;CPU: 45% used;RAM: 69% used;Upload: 11.23 KB;Download: 403.75 KB
13 Aug 2021 - 09:28:57;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 170ms;CPU: Disabled;GPU: Disabled;CPU: 45% used;RAM: 69% used;Upload: 645 Bytes;Download: 511 Bytes
13 Aug 2021 - 09:28:58;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 39ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 69% used;Upload: 645 Bytes;Download: 511 Bytes
13 Aug 2021 - 09:28:59;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 69% used;Upload: 1.05 KB;Download: 893 Bytes
13 Aug 2021 - 09:29:00;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 69% used;Upload: 808 Bytes;Download: 889 Bytes
13 Aug 2021 - 09:29:01;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 18% used;RAM: 68% used;Upload: 8.41 KB;Download: 1.72 KB
13 Aug 2021 - 09:29:02;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 18% used;RAM: 68% used;Upload: 16.54 KB;Download: 880.26 KB
13 Aug 2021 - 09:29:03;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 641 Bytes;Download: 510 Bytes
13 Aug 2021 - 09:29:05;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 37ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 650 Bytes;Download: 502 Bytes
13 Aug 2021 - 09:29:05;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 37ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 650 Bytes;Download: 502 Bytes
13 Aug 2021 - 09:29:06;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 298ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 247 Bytes;Download: 280 Bytes
13 Aug 2021 - 09:29:07;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 188ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 3.76 KB;Download: 1.64 KB
13 Aug 2021 - 09:29:08;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 3.76 KB;Download: 1.64 KB
13 Aug 2021 - 09:29:09;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 808 Bytes;Download: 891 Bytes
13 Aug 2021 - 09:29:10;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 27% used;RAM: 68% used;Upload: 705 Bytes;Download: 578 Bytes
13 Aug 2021 - 09:29:11;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 319ms;CPU: Disabled;GPU: Disabled;CPU: 27% used;RAM: 68% used;Upload: 8.17 KB;Download: 396.06 KB
13 Aug 2021 - 09:29:12;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 27% used;RAM: 68% used;Upload: 8.17 KB;Download: 396.06 KB
13 Aug 2021 - 09:29:13;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 27% used;RAM: 69% used;Upload: 1.59 KB;Download: 987 Bytes
13 Aug 2021 - 09:29:14;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 30ms;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 68% used;Upload: 7.08 KB;Download: 3.07 KB
13 Aug 2021 - 09:29:15;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 68% used;Upload: 6.06 KB;Download: 2.43 KB
13 Aug 2021 - 09:29:16;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 68% used;Upload: 2.32 KB;Download: 1.18 KB
13 Aug 2021 - 09:29:17;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 6% used;RAM: 69% used;Upload: 11.48 KB;Download: 402.12 KB
13 Aug 2021 - 09:29:18;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 713 Bytes;Download: 515 Bytes
13 Aug 2021 - 09:29:19;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 719 Bytes;Download: 516 Bytes
13 Aug 2021 - 09:29:20;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 69% used;Upload: 719 Bytes;Download: 516 Bytes
13 Aug 2021 - 09:29:21;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 69% used;Upload: 2.14 KB;Download: 6.44 KB
13 Aug 2021 - 09:29:22;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 14% used;RAM: 68% used;Upload: 7.41 KB;Download: 409.54 KB
13 Aug 2021 - 09:29:23;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 16% used;RAM: 68% used;Upload: 707 Bytes;Download: 580 Bytes
13 Aug 2021 - 09:29:24;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 16% used;RAM: 69% used;Upload: 707 Bytes;Download: 580 Bytes
13 Aug 2021 - 09:29:25;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 69% used;Upload: 8.42 KB;Download: 13.82 KB
13 Aug 2021 - 09:29:26;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 68% used;Upload: 650 Bytes;Download: 514 Bytes
13 Aug 2021 - 09:29:27;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 35ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 7.69 KB;Download: 409.34 KB
13 Aug 2021 - 09:29:28;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 6.96 KB;Download: 8.04 KB
13 Aug 2021 - 09:29:30;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 36ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 67% used;Upload: 9.89 KB;Download: 330.64 KB
13 Aug 2021 - 09:29:32;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 35.44 KB;Download: 1.21 MB
13 Aug 2021 - 09:29:33;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 21% used;RAM: 68% used;Upload: 25.56 KB;Download: 971.53 KB
13 Aug 2021 - 09:29:35;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 278ms;CPU: Disabled;GPU: Disabled;CPU: 21% used;RAM: 68% used;Upload: 4.06 KB;Download: 7.89 KB
13 Aug 2021 - 09:29:35;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 47ms;CPU: Disabled;GPU: Disabled;CPU: 28% used;RAM: 68% used;Upload: 8.76 KB;Download: 177.82 KB
13 Aug 2021 - 09:29:36;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 76ms;CPU: Disabled;GPU: Disabled;CPU: 18% used;RAM: 68% used;Upload: 8.76 KB;Download: 177.82 KB
13 Aug 2021 - 09:29:37;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 18% used;RAM: 68% used;Upload: 7.70 KB;Download: 402.50 KB
13 Aug 2021 - 09:29:38;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 6.17 KB;Download: 398.64 KB
13 Aug 2021 - 09:29:39;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 2.91 KB;Download: 12.51 KB
13 Aug 2021 - 09:29:40;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 15% used;RAM: 68% used;Upload: 767 Bytes;Download: 578 Bytes
13 Aug 2021 - 09:29:41;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 33ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 21.04 KB;Download: 1.50 MB
13 Aug 2021 - 09:29:42;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 68% used;Upload: 21.04 KB;Download: 1.50 MB
13 Aug 2021 - 09:29:43;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 3.15 KB;Download: 509 Bytes
13 Aug 2021 - 09:29:44;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 577 Bytes;Download: 509 Bytes
13 Aug 2021 - 09:29:45;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 107ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 30.20 KB;Download: 1.87 MB
13 Aug 2021 - 09:29:46;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 204ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 7.93 KB;Download: 361.67 KB
13 Aug 2021 - 09:29:47;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 32ms;CPU: Disabled;GPU: Disabled;CPU: 19% used;RAM: 68% used;Upload: 7.93 KB;Download: 361.67 KB
13 Aug 2021 - 09:29:48;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 37ms;CPU: Disabled;GPU: Disabled;CPU: 19% used;RAM: 68% used;Upload: 8.20 KB;Download: 403.75 KB
13 Aug 2021 - 09:29:49;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 35ms;CPU: Disabled;GPU: Disabled;CPU: 19% used;RAM: 68% used;Upload: 656 Bytes;Download: 520 Bytes
13 Aug 2021 - 09:29:50;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 656 Bytes;Download: 520 Bytes
13 Aug 2021 - 09:29:52;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 8% used;RAM: 68% used;Upload: 7.76 KB;Download: 2.11 KB
13 Aug 2021 - 09:29:52;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 24% used;RAM: 68% used;Upload: 8.63 KB;Download: 400.04 KB
13 Aug 2021 - 09:29:53;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 24% used;RAM: 68% used;Upload: 8.63 KB;Download: 400.04 KB
13 Aug 2021 - 09:29:54;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 712 Bytes;Download: 585 Bytes
13 Aug 2021 - 09:29:55;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 652 Bytes;Download: 517 Bytes
13 Aug 2021 - 09:29:56;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 43ms;CPU: Disabled;GPU: Disabled;CPU: 17% used;RAM: 68% used;Upload: 10.46 KB;Download: 407.00 KB
13 Aug 2021 - 09:29:57;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 18% used;RAM: 68% used;Upload: 10.46 KB;Download: 407.00 KB
13 Aug 2021 - 09:29:58;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 68% used;Upload: 825 Bytes;Download: 874 Bytes
13 Aug 2021 - 09:29:59;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 18% used;RAM: 68% used;Upload: 756 Bytes;Download: 728 Bytes
13 Aug 2021 - 09:30:00;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 18% used;RAM: 68% used;Upload: 995 Bytes;Download: 830 Bytes
13 Aug 2021 - 09:30:01;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 32ms;CPU: Disabled;GPU: Disabled;CPU: 35% used;RAM: 68% used;Upload: 2.67 KB;Download: 1021 Bytes
13 Aug 2021 - 09:30:02;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 69% used;Upload: 14.12 KB;Download: 866.25 KB
13 Aug 2021 - 09:30:03;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 31ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 69% used;Upload: 10.26 KB;Download: 7.52 KB
13 Aug 2021 - 09:30:05;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 245ms;CPU: Disabled;GPU: Disabled;CPU: 19% used;RAM: 68% used;Upload: 1.63 KB;Download: 1.83 KB
13 Aug 2021 - 09:30:05;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 56ms;CPU: Disabled;GPU: Disabled;CPU: 11% used;RAM: 68% used;Upload: 2.43 KB;Download: 1.07 KB
13 Aug 2021 - 09:30:06;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 11% used;RAM: 68% used;Upload: 2.43 KB;Download: 1.07 KB
13 Aug 2021 - 09:30:07;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 34ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 700 Bytes;Download: 577 Bytes
13 Aug 2021 - 09:30:09;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 654 Bytes;Download: 516 Bytes
13 Aug 2021 - 09:30:10;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 35ms;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 68% used;Upload: 268 Bytes;Download: 77 Bytes
13 Aug 2021 - 09:30:12;Windows 10 Pro;Int IP: 192.168.134.128;Ping thread went in error;CPU: Disabled;GPU: Disabled;CPU: 13% used;RAM: 69% used;Upload: 4.93 KB;Download: 100.88 KB
13 Aug 2021 - 09:30:14;Windows 10 Pro;Int IP: 192.168.134.128;Ping thread went in error;CPU: Disabled;GPU: Disabled;CPU: 11% used;RAM: 68% used;Upload: 3.84 KB;Download: 1.30 KB
13 Aug 2021 - 09:30:15;Windows 10 Pro;Int IP: 192.168.134.128;Ping thread went in error;CPU: Disabled;GPU: Disabled;CPU: 11% used;RAM: 68% used;Upload: 3.84 KB;Download: 1.30 KB
13 Aug 2021 - 09:30:16;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 44ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 983 Bytes;Download: 749 Bytes
13 Aug 2021 - 09:30:17;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 44ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 983 Bytes;Download: 749 Bytes
13 Aug 2021 - 09:30:17;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 9.71 KB;Download: 401.55 KB
13 Aug 2021 - 09:30:18;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 28ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 68% used;Upload: 9.71 KB;Download: 401.55 KB
13 Aug 2021 - 09:30:19;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 69% used;Upload: 5.86 KB;Download: 302.32 KB
13 Aug 2021 - 09:30:20;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 9% used;RAM: 69% used;Upload: 1.84 KB;Download: 885 Bytes
13 Aug 2021 - 09:30:21;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 25ms;CPU: Disabled;GPU: Disabled;CPU: 6% used;RAM: 68% used;Upload: 1.95 KB;Download: 900 Bytes
16 Aug 2021 - 12:56:09;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 27ms;CPU: Disabled;GPU: Disabled;CPU: ;RAM: 67% used;Upload: ;Download: 
16 Aug 2021 - 12:56:10;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: ;RAM: 67% used;Upload: ;Download: 
16 Aug 2021 - 12:56:11;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 29ms;CPU: Disabled;GPU: Disabled;CPU: 12% used;RAM: 67% used;Upload: ;Download: 
16 Aug 2021 - 12:56:12;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 7% used;RAM: 67% used;Upload: 631 Bytes;Download: 516 Bytes
16 Aug 2021 - 12:56:13;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 5% used;RAM: 67% used;Upload: 874 Bytes;Download: 579 Bytes
16 Aug 2021 - 12:56:14;Windows 10 Pro;Int IP: 192.168.134.128;Ping: 26ms;CPU: Disabled;GPU: Disabled;CPU: 5% used;RAM: 67% used;Upload: 653 Bytes;Download: 517 Bytes
